State Code,FIPS County Code,County Name,Metal Level,Issuer Name,HIOS Issuer ID,Plan ID (Standard Component),Plan Marketing Name,Standardized Plan Option,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child Age 0-14,Premium Child Age 18,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent,,
OH,39003,Allen,Silver,Anthem Blue Cross and Blue Shield,29276,29276OH0920433,Anthem Silver Pathway X HMO 5800/40% Standard,Design 1,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-748-1808,1-855-748-1808,,https://www.anthem.com/find-care/?alphaprefix=JWV,http://anthem.ly/IND-OH-EN-KIT-2023,https://sbc.anthem.com/dpsdeeplink/deepLink/AnthemSilverPathwayXHMO580040Standard/English/DG24747081,https://www.anthem.com/OHSelectdrugtier4,,X,100.00%,,416.7,497.31,544.7,570.85,618.23,696.13,972.83,1478.32,1089.4,1236.46,1392.26,1945.66,2956.64,1506.1,1653.16,1808.96,2362.36,1922.8,2069.86,2225.66,2779.06,2339.5,2486.56,2642.36,3195.76,961.4,1034.93,1112.83,1389.53,1378.1,1451.63,1529.53,1806.23,1794.8,1868.33,1946.23,2222.93,,"$5,800",Included in Medical,"$11,600",Included in Medical,"$5,800",Included in Medical,"$8,900",Included in Medical,"$17,800",Included in Medical,"$8,900",Included in Medical,$40,$80,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$7,200",Included in Medical,"$14,400",Included in Medical,"$7,200",Included in Medical,$30,$60,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,$20,$40,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$20,$60 Copay after deductible,$250 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,No Charge,$10,25%,25%,25%,No Charge,$15,$50,$150,,
OH,39003,Allen,Gold,Anthem Blue Cross and Blue Shield,29276,29276OH0920434,Anthem Gold Pathway X HMO 2000/25% Standard,Design 1,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-748-1808,1-855-748-1808,,https://www.anthem.com/find-care/?alphaprefix=JWV,http://anthem.ly/IND-OH-EN-KIT-2023,https://sbc.anthem.com/dpsdeeplink/deepLink/AnthemGoldPathwayXHMO200025Standard/English/DG24747106,https://www.anthem.com/OHSelectdrugtier4,,X,100.00%,,604.87,721.89,790.68,828.63,897.42,1010.49,1412.15,2145.91,1581.36,1794.84,2020.98,2824.3,4291.82,2186.23,2399.71,2625.85,3429.17,2791.1,3004.58,3230.72,4034.04,3395.97,3609.45,3835.59,4638.91,1395.55,1502.29,1615.36,2017.02,2000.42,2107.16,2220.23,2621.89,2605.29,2712.03,2825.1,3226.76,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$8,700",Included in Medical,"$17,400",Included in Medical,"$8,700",Included in Medical,$30,$60,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$15,$30,$60,$250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Silver,Ambetter from Buckeye Health Plan,41047,41047OH0010025,Complete Silver,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010025-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,287.18,342.74,375.41,393.42,426.08,479.76,670.46,1018.83,750.82,852.16,959.52,1340.92,2037.66,1038,1139.34,1246.7,1628.1,1325.18,1426.52,1533.88,1915.28,1612.36,1713.7,1821.06,2202.46,662.59,713.26,766.94,957.64,949.77,1000.44,1054.12,1244.82,1236.95,1287.62,1341.3,1532,,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,"$8,500",Included in Medical,"$17,000",Included in Medical,"$8,500",Included in Medical,$30,$60,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$18.20,$55,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$7,250",Included in Medical,"$14,500",Included in Medical,"$7,250",Included in Medical,$20,$50,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$18.20,$50,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,$15,$35,40%,40%,40%,$9.40,$40,50%,50%,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,No Charge,$5,25%,25%,25%,No Charge,$25,35%,35%,,
OH,39003,Allen,Silver,Ambetter from Buckeye Health Plan,41047,41047OH0010027,Everyday Silver,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010027-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,284.57,339.62,371.99,389.84,422.2,475.39,664.36,1009.56,743.98,844.4,950.78,1328.72,2019.12,1028.55,1128.97,1235.35,1613.29,1313.12,1413.54,1519.92,1897.86,1597.69,1698.11,1804.49,2182.43,656.56,706.77,759.96,948.93,941.13,991.34,1044.53,1233.5,1225.7,1275.91,1329.1,1518.07,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$8,400",Included in Medical,"$16,800",Included in Medical,"$8,400",Included in Medical,$35,$70,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$22.60,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$4,100",Included in Medical,"$8,200",Included in Medical,"$4,100",Included in Medical,"$7,250",Included in Medical,"$14,500",Included in Medical,"$7,250",Included in Medical,$25,$50,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$22.60,$45,50% Coinsurance after deductible,50% Coinsurance after deductible,,$950,Included in Medical,"$1,900",Included in Medical,$950,Included in Medical,"$2,750",Included in Medical,"$5,500",Included in Medical,"$2,750",Included in Medical,$5,$30,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$9.40,$40,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,400",Included in Medical,"$2,800",Included in Medical,"$1,400",Included in Medical,No Charge,$10,25%,25%,25%,No Charge,$30,50%,50%,,
OH,39003,Allen,Gold,Ambetter from Buckeye Health Plan,41047,41047OH0010041,Complete Gold,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010041-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,307.28,366.73,401.69,420.96,455.9,513.34,717.39,1090.15,803.38,911.8,1026.68,1434.78,2180.3,1110.66,1219.08,1333.96,1742.06,1417.94,1526.36,1641.24,2049.34,1725.22,1833.64,1948.52,2356.62,708.97,763.18,820.62,1024.67,1016.25,1070.46,1127.9,1331.95,1323.53,1377.74,1435.18,1639.23,,"$1,450",Included in Medical,"$2,900",Included in Medical,"$1,450",Included in Medical,"$7,500",Included in Medical,"$15,000",Included in Medical,"$7,500",Included in Medical,$15,$35,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$13.80,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Bronze,Ambetter from Buckeye Health Plan,41047,41047OH0010043,Clear Bronze,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010043-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,230.89,275.56,301.83,316.31,342.57,385.73,539.05,819.14,603.66,685.14,771.46,1078.1,1638.28,834.55,916.03,1002.35,1308.99,1065.44,1146.92,1233.24,1539.88,1296.33,1377.81,1464.13,1770.77,532.72,573.46,616.62,769.94,763.61,804.35,847.51,1000.83,994.5,1035.24,1078.4,1231.72,,"$8,600",Included in Medical,"$17,200",Included in Medical,"$8,600",Included in Medical,"$8,600",Included in Medical,"$17,200",Included in Medical,"$8,600",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$22.60,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Expanded Bronze,Ambetter from Buckeye Health Plan,41047,41047OH0010045,Choice Bronze HSA,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010045-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,252.78,301.68,330.44,346.29,375.03,422.28,590.14,896.78,660.88,750.06,844.56,1180.28,1793.56,913.66,1002.84,1097.34,1433.06,1166.44,1255.62,1350.12,1685.84,1419.22,1508.4,1602.9,1938.62,583.22,627.81,675.06,842.92,836,880.59,927.84,1095.7,1088.78,1133.37,1180.62,1348.48,,"$6,900",Included in Medical,"$13,800",Included in Medical,"$6,900",Included in Medical,"$6,900",Included in Medical,"$13,800",Included in Medical,"$6,900",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Expanded Bronze,Ambetter from Buckeye Health Plan,41047,41047OH0010057,Everyday Bronze,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010057-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,246.08,293.69,321.69,337.12,365.11,411.11,574.52,873.04,643.38,730.22,822.22,1149.04,1746.08,889.46,976.3,1068.3,1395.12,1135.54,1222.38,1314.38,1641.2,1381.62,1468.46,1560.46,1887.28,567.77,611.19,657.19,820.6,813.85,857.27,903.27,1066.68,1059.93,1103.35,1149.35,1312.76,,"$8,300",Included in Medical,"$16,600",Included in Medical,"$8,300",Included in Medical,"$8,700",Included in Medical,"$17,400",Included in Medical,"$8,700",Included in Medical,$40,$90,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$27,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Expanded Bronze,Ambetter from Buckeye Health Plan,41047,41047OH0010060,Elite Bronze,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010060-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,275.49,328.79,360.13,377.41,408.74,460.23,643.17,977.37,720.26,817.48,920.46,1286.34,1954.74,995.75,1092.97,1195.95,1561.83,1271.24,1368.46,1471.44,1837.32,1546.73,1643.95,1746.93,2112.81,635.62,684.23,735.72,918.66,911.11,959.72,1011.21,1194.15,1186.6,1235.21,1286.7,1469.64,,$0,"$3,800",$0,"$7,600",$0,"$3,800","$8,700",Included in Medical,"$17,400",Included in Medical,"$8,700",Included in Medical,$45,$115,"$1,250",$3000 Copay per Day,No Charge,$31.40,$195,$250 Copay after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Silver,Ambetter from Buckeye Health Plan,41047,41047OH0010061,Clear Silver,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010061-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,281.58,336.06,368.09,385.75,417.77,470.4,657.39,998.97,736.18,835.54,940.8,1314.78,1997.94,1017.76,1117.12,1222.38,1596.36,1299.34,1398.7,1503.96,1877.94,1580.92,1680.28,1785.54,2159.52,649.67,699.35,751.98,938.97,931.25,980.93,1033.56,1220.55,1212.83,1262.51,1315.14,1502.13,,"$5,400",Included in Medical,"$10,800",Included in Medical,"$5,400",Included in Medical,"$5,400",Included in Medical,"$10,800",Included in Medical,"$5,400",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$4,200",Included in Medical,"$8,400",Included in Medical,"$4,200",Included in Medical,"$4,200",Included in Medical,"$8,400",Included in Medical,"$4,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$550,Included in Medical,"$1,100",Included in Medical,$550,Included in Medical,$550,Included in Medical,"$1,100",Included in Medical,$550,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,
OH,39003,Allen,Silver,Ambetter from Buckeye Health Plan,41047,41047OH0010063,Focused Silver,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010063-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,283.62,338.49,370.75,388.54,420.79,473.81,662.15,1006.2,741.5,841.58,947.62,1324.3,2012.4,1025.12,1125.2,1231.24,1607.92,1308.74,1408.82,1514.86,1891.54,1592.36,1692.44,1798.48,2175.16,654.37,704.41,757.43,945.77,937.99,988.03,1041.05,1229.39,1221.61,1271.65,1324.67,1513.01,,"$6,100",Included in Medical,"$12,200",Included in Medical,"$6,100",Included in Medical,"$7,500",Included in Medical,"$15,000",Included in Medical,"$7,500",Included in Medical,$45,$100,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$22.60,$75,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$5,100",Included in Medical,"$10,200",Included in Medical,"$5,100",Included in Medical,"$6,300",Included in Medical,"$12,600",Included in Medical,"$6,300",Included in Medical,$35,$85,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$18.20,$70,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$2,900",Included in Medical,"$5,800",Included in Medical,"$2,900",Included in Medical,$15,$30,50%,50%,50%,$9.40,$40,50%,50%,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,200",Included in Medical,"$2,400",Included in Medical,"$1,200",Included in Medical,No Charge,$5,30%,30%,30%,No Charge,$20,50%,50%,,
OH,39003,Allen,Gold,Ambetter from Buckeye Health Plan,41047,41047OH0010064,Everyday Gold,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010064-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,294.99,352.06,385.62,404.12,437.67,492.81,688.7,1046.54,771.24,875.34,985.62,1377.4,2093.08,1066.23,1170.33,1280.61,1672.39,1361.22,1465.32,1575.6,1967.38,1656.21,1760.31,1870.59,2262.37,680.61,732.66,787.8,983.69,975.6,1027.65,1082.79,1278.68,1270.59,1322.64,1377.78,1573.67,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$7,500",Included in Medical,"$15,000",Included in Medical,"$7,500",Included in Medical,$35,$55,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$13.80,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39003,Allen,Silver,Ambetter from Buckeye Health Plan,41047,41047OH0010065,Enhanced Silver,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010065-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,282.96,337.7,369.89,387.63,419.81,472.71,660.61,1003.86,739.78,839.62,945.42,1321.22,2007.72,1022.74,1122.58,1228.38,1604.18,1305.7,1405.54,1511.34,1887.14,1588.66,1688.5,1794.3,2170.1,652.85,702.77,755.67,943.57,935.81,985.73,1038.63,1226.53,1218.77,1268.69,1321.59,1509.49,,"$3,850","$3,850","$7,700","$7,700","$3,850","$3,850","$8,600",Included in Medical,"$17,200",Included in Medical,"$8,600",Included in Medical,$35,$65,50% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$18.20,$65 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$3,250","$3,250","$6,500","$6,500","$3,250","$3,250","$6,950",Included in Medical,"$13,900",Included in Medical,"$6,950",Included in Medical,$25,$65,50% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$18.20,$65 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,$200,$0,$400,$0,$200,"$2,700",Included in Medical,"$5,400",Included in Medical,"$2,700",Included in Medical,No Charge,$50,35%,35%,35%,$17.60,$50 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,$100,$0,$200,$0,$100,$925,Included in Medical,"$1,850",Included in Medical,$925,Included in Medical,No Charge,$40,30%,30%,30%,No Charge,$50 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,
OH,39003,Allen,Gold,Ambetter from Buckeye Health Plan,41047,41047OH0010067,Clear Gold,Not Applicable,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-687-1189,1-877-687-1189,1-877-941-9236,https://ambetter.buckeyehealthplan.com/findadoc,https://api.centene.com/brochures/2023/41047OHCore.pdf,https://api.centene.com/SBC/2023/41047OH0010067-01.pdf,https://ambetter.buckeyehealthplan.com/resources/pharmacy-resources.html,,,100.00%,,291.17,347.5,380.63,398.89,432,486.43,679.78,1032.99,761.26,864,972.86,1359.56,2065.98,1052.43,1155.17,1264.03,1650.73,1343.6,1446.34,1555.2,1941.9,1634.77,1737.51,1846.37,2233.07,671.8,723.17,777.6,970.95,962.97,1014.34,1068.77,1262.12,1254.14,1305.51,1359.94,1553.29,,$900,Included in Medical,"$1,800",Included in Medical,$900,Included in Medical,"$8,700",Included in Medical,"$17,400",Included in Medical,"$8,700",Included in Medical,$25,$60,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$13.80,$40,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
